population_group_name,measure_name,location_name,cause_name,metric_name,year,val,upper,lower
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Falls,Percent,2023,0.012037833,0.015144328,0.009807864
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Drowning,Number,2023,8582649.883,11349955.59,6303368.306
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Drowning,Percent,2023,0.011082193,0.01472621,0.00819757
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,"Fire, heat, and hot substances",Number,2023,3843536.579,5599660.887,2281073.477
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,"Fire, heat, and hot substances",Percent,2023,0.004964256,0.007252433,0.00296751
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Poisonings,Number,2023,1249711.097,1919849.14,812054.5589
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Poisonings,Percent,2023,0.001614154,0.002471967,0.001045352
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Poisoning by carbon monoxide,Number,2023,300494.9031,549298.5191,167289.0726
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Poisoning by carbon monoxide,Percent,2023,0.000388186,0.000719604,0.000213829
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Poisoning by other means,Number,2023,949216.1935,1490022.44,570672.4753
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Poisoning by other means,Percent,2023,0.001225968,0.001927954,0.000746192
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Exposure to mechanical forces,Number,2023,1696581.021,2844922.877,1088094.039
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Exposure to mechanical forces,Percent,2023,0.002191302,0.00372498,0.001390851
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Unintentional firearm injuries,Number,2023,193557.955,396099.7709,80972.02876
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Unintentional firearm injuries,Percent,2023,0.000250029,0.000511651,0.000105604
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Other exposure to mechanical forces,Number,2023,1503023.065,2554067.819,949801.4295
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Other exposure to mechanical forces,Percent,2023,0.001941273,0.003270455,0.001229353
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Adverse effects of medical treatment,Number,2023,2113042.019,3016115.786,1528125.751
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Adverse effects of medical treatment,Percent,2023,0.00272926,0.00393224,0.001966394
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Animal contact,Number,2023,3788144.605,5753593.109,2196379.909
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Animal contact,Percent,2023,0.004890788,0.007441872,0.002826012
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Venomous animal contact,Number,2023,3581885.571,5459574.287,2063967.33
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Venomous animal contact,Percent,2023,0.004624467,0.007035208,0.002653528
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Non-venomous animal contact,Number,2023,206259.0346,346936.4826,94230.0016
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Non-venomous animal contact,Percent,2023,0.000266322,0.000447855,0.000120061
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Foreign body,Number,2023,1662592.809,2488301.983,972976.6666
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Foreign body,Percent,2023,0.002147195,0.003196738,0.001273475
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Pulmonary aspiration and foreign body in airway,Number,2023,1630172.05,2458512.402,956490.4708
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Pulmonary aspiration and foreign body in airway,Percent,2023,0.002105333,0.00314967,0.001253432
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Foreign body in other body part,Number,2023,32420.75831,65679.17843,12153.07431
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Foreign body in other body part,Percent,2023,4.19E-05,8.53E-05,1.55E-05
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Other unintentional injuries,Number,2023,1535972.777,3001166.869,690671.5721
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Other unintentional injuries,Percent,2023,0.001983193,0.003804175,0.000907768
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Self-harm and interpersonal violence,Number,2023,25405525.42,29360458.65,21631942.39
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Self-harm and interpersonal violence,Percent,2023,0.032809136,0.038152033,0.027997614
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Self-harm by other specified means,Number,2023,14234319.21,17457679.77,11046088.56
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Self-harm by other specified means,Percent,2023,0.018380829,0.022328769,0.014228711
All Population,YLLs (Years of Life Lost),World Bank Low Income,Injuries,Number,2023,37474155.76,42627421.41,31722800.64
All Population,YLLs (Years of Life Lost),World Bank Low Income,Injuries,Percent,2023,0.138519011,0.1574697,0.11729976
All Population,YLLs (Years of Life Lost),World Bank Low Income,Transport injuries,Number,2023,14812481.99,19123037.17,10669390.64
All Population,YLLs (Years of Life Lost),World Bank Low Income,Transport injuries,Percent,2023,0.054752372,0.070584176,0.03945581
All Population,YLLs (Years of Life Lost),World Bank Low Income,Road injuries,Number,2023,14362430.68,18650889.25,10308708.01
All Population,YLLs (Years of Life Lost),World Bank Low Income,Road injuries,Percent,2023,0.053088781,0.069129085,0.038131013
All Population,YLLs (Years of Life Lost),World Bank Low Income,Pedestrian road injuries,Number,2023,5241743.284,7819900.693,3305505.323
All Population,YLLs (Years of Life Lost),World Bank Low Income,Pedestrian road injuries,Percent,2023,0.01937635,0.028919446,0.012247694
All Population,YLLs (Years of Life Lost),World Bank Low Income,Cyclist road injuries,Number,2023,451941.3559,920732.4434,223555.64
All Population,YLLs (Years of Life Lost),World Bank Low Income,Cyclist road injuries,Percent,2023,0.001670298,0.003384061,0.000824559
All Population,YLLs (Years of Life Lost),World Bank Low Income,Motorcyclist road injuries,Number,2023,1615764.204,2470330.061,919569.2446
All Population,YLLs (Years of Life Lost),World Bank Low Income,Motorcyclist road injuries,Percent,2023,0.005972285,0.009105027,0.003410427
All Population,YLLs (Years of Life Lost),World Bank Low Income,Motor vehicle road injuries,Number,2023,6869414.752,9604206.526,4667654.201
All Population,YLLs (Years of Life Lost),World Bank Low Income,Motor vehicle road injuries,Percent,2023,0.025391334,0.035384323,0.017330561
All Population,YLLs (Years of Life Lost),World Bank Low Income,Other road injuries,Number,2023,183567.0832,301752.2504,95112.17394
All Population,YLLs (Years of Life Lost),World Bank Low Income,Other road injuries,Percent,2023,0.000678514,0.001112208,0.000350931
All Population,YLLs (Years of Life Lost),World Bank Low Income,Other transport injuries,Number,2023,450051.3092,685903.6622,270794.4189
All Population,YLLs (Years of Life Lost),World Bank Low Income,Other transport injuries,Percent,2023,0.001663591,0.00251801,0.000999596
All Population,YLLs (Years of Life Lost),World Bank Low Income,Unintentional injuries,Number,2023,13669616.38,16577041.59,10987219.16
All Population,YLLs (Years of Life Lost),World Bank Low Income,Unintentional injuries,Percent,2023,0.050529272,0.061255739,0.040361179
All Population,YLLs (Years of Life Lost),World Bank Low Income,Falls,Number,2023,1873468.751,2644084.136,1236059.476
All Population,YLLs (Years of Life Lost),World Bank Low Income,Falls,Percent,2023,0.006925398,0.00976691,0.00461155
All Population,YLLs (Years of Life Lost),World Bank Low Income,Drowning,Number,2023,3334969.275,4797072.838,2209055.083
All Population,YLLs (Years of Life Lost),World Bank Low Income,Drowning,Percent,2023,0.012328016,0.017690259,0.008176886
All Population,YLLs (Years of Life Lost),World Bank Low Income,"Fire, heat, and hot substances",Number,2023,1966904.97,3247028.368,1102800.148
All Population,YLLs (Years of Life Lost),World Bank Low Income,"Fire, heat, and hot substances",Percent,2023,0.007270525,0.011984821,0.004075821
All Population,YLLs (Years of Life Lost),World Bank Low Income,Poisonings,Number,2023,735831.2053,1217387.95,425083.8478
All Population,YLLs (Years of Life Lost),World Bank Low Income,Poisonings,Percent,2023,0.002719813,0.004526627,0.001569138
All Population,YLLs (Years of Life Lost),World Bank Low Income,Poisoning by carbon monoxide,Number,2023,106744.1066,203494.1108,53347.52032
All Population,YLLs (Years of Life Lost),World Bank Low Income,Poisoning by carbon monoxide,Percent,2023,0.000394573,0.00074952,0.000198564
All Population,YLLs (Years of Life Lost),World Bank Low Income,Poisoning by other means,Number,2023,629087.0988,1076084.128,358859.2796
All Population,YLLs (Years of Life Lost),World Bank Low Income,Poisoning by other means,Percent,2023,0.002325241,0.003955697,0.001326086
All Population,YLLs (Years of Life Lost),World Bank Low Income,Exposure to mechanical forces,Number,2023,1065693.054,2037939.816,638138.5114
All Population,YLLs (Years of Life Lost),World Bank Low Income,Exposure to mechanical forces,Percent,2023,0.003939584,0.007561189,0.002350692
All Population,YLLs (Years of Life Lost),World Bank Low Income,Unintentional firearm injuries,Number,2023,236926.6679,552473.259,94903.13045
All Population,YLLs (Years of Life Lost),World Bank Low Income,Unintentional firearm injuries,Percent,2023,0.000876014,0.002030894,0.000347932
All Population,YLLs (Years of Life Lost),World Bank Low Income,Other exposure to mechanical forces,Number,2023,828766.386,1489218.296,462302.0957
All Population,YLLs (Years of Life Lost),World Bank Low Income,Other exposure to mechanical forces,Percent,2023,0.00306357,0.005540772,0.001706215
All Population,YLLs (Years of Life Lost),World Bank Low Income,Self-harm by other specified means,Number,2023,2351425.337,3295773.81,1571454.885
All Population,YLLs (Years of Life Lost),World Bank Low Income,Self-harm by other specified means,Percent,2023,0.008691524,0.012148716,0.005804468
All Population,YLLs (Years of Life Lost),Belgium,Electrocution,Number,2023,162.9212662,212.8737312,118.3768625
All Population,YLLs (Years of Life Lost),Belgium,Electrocution,Percent,2023,8.84E-05,0.000115394,6.45E-05
All Population,YLLs (Years of Life Lost),Belgium,Conflict and terrorism,Number,2023,112.275048,112.275048,112.275048
All Population,YLLs (Years of Life Lost),Belgium,Conflict and terrorism,Percent,2023,6.09E-05,6.15E-05,6.03E-05
All Population,YLLs (Years of Life Lost),Global,Injuries,Number,2023,220621493.9,239992736.4,194729025.4
All Population,YLLs (Years of Life Lost),Global,Injuries,Percent,2023,0.121966832,0.132396085,0.107503747
All Population,YLLs (Years of Life Lost),Global,Transport injuries,Number,2023,70679037.45,83625066.35,55559912.33
All Population,YLLs (Years of Life Lost),Global,Transport injuries,Percent,2023,0.039072641,0.046078111,0.030731919
All Population,YLLs (Years of Life Lost),Global,Road injuries,Number,2023,66701887.62,79386824.22,51458926.03
All Population,YLLs (Years of Life Lost),Global,Road injuries,Percent,2023,0.036874234,0.043596347,0.028485633
All Population,YLLs (Years of Life Lost),Global,Pedestrian road injuries,Number,2023,18874102.08,25834606.64,13588631.56
All Population,YLLs (Years of Life Lost),Global,Pedestrian road injuries,Percent,2023,0.010434023,0.014280711,0.007520346
All Population,YLLs (Years of Life Lost),Global,Cyclist road injuries,Number,2023,3639235.229,5236213.527,2426409.296
All Population,YLLs (Years of Life Lost),Global,Cyclist road injuries,Percent,2023,0.002011978,0.002889106,0.001346001
All Population,YLLs (Years of Life Lost),Global,Motorcyclist road injuries,Number,2023,16468708.73,21435224.94,11322489.57
All Population,YLLs (Years of Life Lost),Global,Motorcyclist road injuries,Percent,2023,0.009103931,0.011785913,0.006251055
All Population,YLLs (Years of Life Lost),World Bank High Income,Injuries,Number,2023,29813978.34,31709067.76,28251910.52
All Population,YLLs (Years of Life Lost),World Bank High Income,Injuries,Percent,2023,0.113527528,0.120264979,0.108094477
All Population,YLLs (Years of Life Lost),World Bank High Income,Transport injuries,Number,2023,5626729.965,5908290.323,5357705.029
All Population,YLLs (Years of Life Lost),World Bank High Income,Transport injuries,Percent,2023,0.021427092,0.022522577,0.020446703
All Population,YLLs (Years of Life Lost),World Bank High Income,Road injuries,Number,2023,5189797.182,5460192.3,4927194.04
All Population,YLLs (Years of Life Lost),World Bank High Income,Road injuries,Percent,2023,0.0197632,0.020812624,0.018815809
All Population,YLLs (Years of Life Lost),World Bank High Income,Pedestrian road injuries,Number,2023,1037653.521,1147570.952,952544.4253
All Population,YLLs (Years of Life Lost),World Bank High Income,Pedestrian road injuries,Percent,2023,0.003951444,0.00435901,0.003631051
All Population,YLLs (Years of Life Lost),World Bank High Income,Cyclist road injuries,Number,2023,212187.1278,234114.7699,191999.0793
All Population,YLLs (Years of Life Lost),World Bank High Income,Cyclist road injuries,Percent,2023,0.000808023,0.000890941,0.000734155
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Conflict and terrorism,Number,2023,2681607.262,3713712.202,2065743.12
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Conflict and terrorism,Percent,2023,0.003463557,0.004779443,0.002637196
All Population,YLLs (Years of Life Lost),Belgium,Self-harm and interpersonal violence,Number,2023,81682.30121,88830.33334,75828.99007
All Population,YLLs (Years of Life Lost),Belgium,Self-harm and interpersonal violence,Percent,2023,0.044301152,0.048167586,0.041115887
All Population,YLLs (Years of Life Lost),Belgium,Self-harm,Number,2023,76281.5297,83435.80409,70252.70436
All Population,YLLs (Years of Life Lost),Belgium,Self-harm,Percent,2023,0.04137192,0.045235932,0.03813034
All Population,YLLs (Years of Life Lost),Belgium,Self-harm by firearm,Number,2023,4897.912226,5837.141335,4116.090754
All Population,YLLs (Years of Life Lost),Belgium,Self-harm by firearm,Percent,2023,0.00265645,0.003158179,0.002228228
All Population,YLLs (Years of Life Lost),Belgium,Interpersonal violence,Number,2023,5286.075678,5930.630929,4635.527186
All Population,YLLs (Years of Life Lost),Belgium,Interpersonal violence,Percent,2023,0.002867024,0.003239782,0.00252105
All Population,YLLs (Years of Life Lost),Belgium,Physical violence by firearm,Number,2023,1403.758685,1666.910794,1162.665998
All Population,YLLs (Years of Life Lost),Belgium,Physical violence by firearm,Percent,2023,0.000761351,0.000901493,0.000629523
All Population,YLLs (Years of Life Lost),World Bank Low Income,Police conflict and executions,Number,2023,12550.60909,14725.38573,10604.9856
All Population,YLLs (Years of Life Lost),World Bank Low Income,Police conflict and executions,Percent,2023,4.64E-05,5.42E-05,3.92E-05
All Population,YLLs (Years of Life Lost),World Bank Low Income,Electrocution,Number,2023,456036.4051,776191.2382,138659.0642
All Population,YLLs (Years of Life Lost),World Bank Low Income,Electrocution,Percent,2023,0.001685527,0.002841877,0.000512337
All Population,YLLs (Years of Life Lost),World Bank Low Income,Conflict and terrorism,Number,2023,2918831.258,3288568.066,2649481.837
All Population,YLLs (Years of Life Lost),World Bank Low Income,Conflict and terrorism,Percent,2023,0.010789469,0.012187337,0.009793218
All Population,YLLs (Years of Life Lost),Global,Electrocution,Number,2023,2524650.603,3477636.912,1305613.499
All Population,YLLs (Years of Life Lost),Global,Electrocution,Percent,2023,0.001395723,0.001926388,0.000716997
All Population,YLLs (Years of Life Lost),Global,Conflict and terrorism,Number,2023,9771211.529,12729988.4,7782405.373
All Population,YLLs (Years of Life Lost),Global,Conflict and terrorism,Percent,2023,0.005401933,0.007004749,0.004265407
All Population,YLLs (Years of Life Lost),Global,Motor vehicle road injuries,Number,2023,26949379.57,34093024.14,21584811.74
All Population,YLLs (Years of Life Lost),Global,Motor vehicle road injuries,Percent,2023,0.014898297,0.018959072,0.011891155
All Population,YLLs (Years of Life Lost),Global,Other road injuries,Number,2023,770462.0181,1136653.332,491352.0244
All Population,YLLs (Years of Life Lost),Global,Other road injuries,Percent,2023,0.000426005,0.000629218,0.000273374
All Population,YLLs (Years of Life Lost),Global,Other transport injuries,Number,2023,3977149.827,5532075.693,2673363.759
All Population,YLLs (Years of Life Lost),Global,Other transport injuries,Percent,2023,0.002198407,0.00304565,0.001477658
All Population,YLLs (Years of Life Lost),Global,Unintentional injuries,Number,2023,81148440.84,91133348.69,69384002.63
All Population,YLLs (Years of Life Lost),Global,Unintentional injuries,Percent,2023,0.044861821,0.050249453,0.038521108
All Population,YLLs (Years of Life Lost),Global,Falls,Number,2023,21110101.7,24775592.24,17993116.65
All Population,YLLs (Years of Life Lost),Global,Falls,Percent,2023,0.011669945,0.013752418,0.010013396
All Population,YLLs (Years of Life Lost),Global,Drowning,Number,2023,16897963.36,21592776.23,13179773.49
All Population,YLLs (Years of Life Lost),Global,Drowning,Percent,2023,0.009342007,0.011908618,0.00725987
All Population,YLLs (Years of Life Lost),Global,"Fire, heat, and hot substances",Number,2023,7432119.561,10611915.35,4842557.191
All Population,YLLs (Years of Life Lost),Global,"Fire, heat, and hot substances",Percent,2023,0.004108941,0.005865015,0.00267216
All Population,YLLs (Years of Life Lost),Global,Poisonings,Number,2023,3332958.855,4589758.979,2477070.862
All Population,YLLs (Years of Life Lost),Global,Poisonings,Percent,2023,0.001842674,0.002538094,0.001358733
All Population,YLLs (Years of Life Lost),Global,Poisoning by carbon monoxide,Number,2023,1288886.296,1741057.357,1014001.628
All Population,YLLs (Years of Life Lost),Global,Poisoning by carbon monoxide,Percent,2023,0.000712613,0.000967416,0.000556689
All Population,YLLs (Years of Life Lost),Global,Poisoning by other means,Number,2023,2044072.559,3094906.537,1279091.39
All Population,YLLs (Years of Life Lost),Global,Poisoning by other means,Percent,2023,0.001130061,0.001717959,0.000702865
All Population,YLLs (Years of Life Lost),Global,Exposure to mechanical forces,Number,2023,5167350.601,7799707.229,3632844.766
All Population,YLLs (Years of Life Lost),Global,Exposure to mechanical forces,Percent,2023,0.002856714,0.004310934,0.00201957
All Population,YLLs (Years of Life Lost),Global,Unintentional firearm injuries,Number,2023,888035.3349,1434180.814,539490.7036
All Population,YLLs (Years of Life Lost),Global,Unintentional firearm injuries,Percent,2023,0.000490977,0.0007965,0.000297199
All Population,YLLs (Years of Life Lost),Global,Other exposure to mechanical forces,Number,2023,4279315.266,6480506.468,2888570.359
All Population,YLLs (Years of Life Lost),Global,Other exposure to mechanical forces,Percent,2023,0.002365737,0.003573388,0.00159307
All Population,YLLs (Years of Life Lost),Global,Adverse effects of medical treatment,Number,2023,3802104.108,5041996.304,2939557.956
All Population,YLLs (Years of Life Lost),Global,Adverse effects of medical treatment,Percent,2023,0.002102097,0.002787813,0.001624158
All Population,YLLs (Years of Life Lost),Global,Animal contact,Number,2023,5034846.021,7391366.908,3000389.113
All Population,YLLs (Years of Life Lost),Global,Animal contact,Percent,2023,0.002783262,0.004103342,0.001661504
All Population,YLLs (Years of Life Lost),Global,Venomous animal contact,Number,2023,4557239.018,6799025.816,2701965.151
All Population,YLLs (Years of Life Lost),Global,Venomous animal contact,Percent,2023,0.002519218,0.00376872,0.001481655
All Population,YLLs (Years of Life Lost),Global,Non-venomous animal contact,Number,2023,477607.0036,779791.6975,242853.5386
All Population,YLLs (Years of Life Lost),Global,Non-venomous animal contact,Percent,2023,0.000264043,0.000437204,0.00013465
All Population,YLLs (Years of Life Lost),Global,Foreign body,Number,2023,5515805.481,7182429.523,3933893.83
All Population,YLLs (Years of Life Lost),Global,Foreign body,Percent,2023,0.003049424,0.003991546,0.00217374
All Population,YLLs (Years of Life Lost),Global,Pulmonary aspiration and foreign body in airway,Number,2023,5412847.216,6975397.623,3882005.678
All Population,YLLs (Years of Life Lost),Global,Pulmonary aspiration and foreign body in airway,Percent,2023,0.002992516,0.003857151,0.002145071
All Population,YLLs (Years of Life Lost),Global,Foreign body in other body part,Number,2023,102958.2649,181028.0596,49109.67599
All Population,YLLs (Years of Life Lost),Global,Foreign body in other body part,Percent,2023,5.69E-05,9.95E-05,2.72E-05
All Population,YLLs (Years of Life Lost),Global,Other unintentional injuries,Number,2023,3406995.688,5685279.851,2026368.186
All Population,YLLs (Years of Life Lost),Global,Other unintentional injuries,Percent,2023,0.001883418,0.003144519,0.001123654
All Population,YLLs (Years of Life Lost),Belgium,Physical violence by sharp object,Number,2023,1413.147959,1724.928077,1166.583402
All Population,YLLs (Years of Life Lost),Belgium,Physical violence by sharp object,Percent,2023,0.000766479,0.000931965,0.000633008
All Population,YLLs (Years of Life Lost),Belgium,Physical violence by other means,Number,2023,2469.169034,2843.793164,2136.548878
All Population,YLLs (Years of Life Lost),Belgium,Physical violence by other means,Percent,2023,0.001339195,0.001545619,0.001152302
All Population,YLLs (Years of Life Lost),Belgium,Exposure to forces of nature,Number,2023,59.08698623,64.95564141,53.80141191
All Population,YLLs (Years of Life Lost),Belgium,Exposure to forces of nature,Percent,2023,3.20E-05,3.53E-05,2.91E-05
All Population,YLLs (Years of Life Lost),Belgium,Environmental heat and cold exposure,Number,2023,11038.08398,12037.24791,10127.27773
All Population,YLLs (Years of Life Lost),Belgium,Environmental heat and cold exposure,Percent,2023,0.0059867,0.006503247,0.005481744
All Population,YLLs (Years of Life Lost),Belgium,Police conflict and executions,Number,2023,2.420776408,3.760968347,1.511622692
All Population,YLLs (Years of Life Lost),Belgium,Police conflict and executions,Percent,2023,1.31E-06,2.05E-06,8.17E-07
All Population,YLLs (Years of Life Lost),Global,Self-harm by other specified means,Number,2023,31465999.9,35609516.03,26822562.62
All Population,YLLs (Years of Life Lost),Global,Self-harm by other specified means,Percent,2023,0.017395572,0.019710369,0.014844718
All Population,YLLs (Years of Life Lost),World Bank High Income,Electrocution,Number,2023,81329.66834,96652.78551,67449.32659
All Population,YLLs (Years of Life Lost),World Bank High Income,Electrocution,Percent,2023,0.000309716,0.000367906,0.000257153
All Population,YLLs (Years of Life Lost),World Bank High Income,Conflict and terrorism,Number,2023,2864398.787,4345078.746,1828168.841
All Population,YLLs (Years of Life Lost),World Bank High Income,Conflict and terrorism,Percent,2023,0.010900854,0.016438438,0.006996039
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Environmental heat and cold exposure,Number,2023,284128.8026,384054.7627,200800.2952
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Environmental heat and cold exposure,Percent,2023,0.000568456,0.000763656,0.00040526
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Police conflict and executions,Number,2023,332892.6054,534643.8569,219671.7413
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Police conflict and executions,Percent,2023,0.000666293,0.001071652,0.000429191
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Electrocution,Number,2023,963505.3065,1426956.556,494126.45
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Electrocution,Percent,2023,0.001928026,0.00286011,0.000985037
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Conflict and terrorism,Number,2023,1301201.527,1376117.766,1234663.04
All Population,YLLs (Years of Life Lost),World Bank Upper Middle Income,Conflict and terrorism,Percent,2023,0.002604045,0.002777026,0.002433752
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Self-harm,Number,2023,15164228.39,18501312.15,11844054.17
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Self-harm,Percent,2023,0.019582022,0.023599527,0.015206665
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Self-harm by firearm,Number,2023,929909.1819,1621471.378,445811.3672
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Self-harm by firearm,Percent,2023,0.001201193,0.00208726,0.000570535
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Interpersonal violence,Number,2023,7478259.28,10036387.33,5837185.933
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Interpersonal violence,Percent,2023,0.009658339,0.012950066,0.00755232
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Physical violence by firearm,Number,2023,2019781.371,2740579.09,1440637.469
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Physical violence by firearm,Percent,2023,0.002609068,0.003583758,0.001852549
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Physical violence by sharp object,Number,2023,1560833.942,2543463.862,950709.6285
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Physical violence by sharp object,Percent,2023,0.00201607,0.003260961,0.001219888
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Physical violence by other means,Number,2023,3897643.967,5325229.493,2834411.749
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Physical violence by other means,Percent,2023,0.005033201,0.006919466,0.003638256
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Exposure to forces of nature,Number,2023,362942.9291,398991.2544,330476.189
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Exposure to forces of nature,Percent,2023,0.000468766,0.000514777,0.000425852
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Environmental heat and cold exposure,Number,2023,276783.9324,541371.8878,70808.08951
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Environmental heat and cold exposure,Percent,2023,0.000357235,0.000695027,9.12E-05
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Police conflict and executions,Number,2023,81430.48369,139452.7101,46908.85581
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Police conflict and executions,Percent,2023,0.000105218,0.000180648,6.04E-05
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Electrocution,Number,2023,1021649.356,1476922.048,569197.0276
All Population,YLLs (Years of Life Lost),World Bank Lower Middle Income,Electrocution,Percent,2023,0.001319403,0.001894372,0.000739784
All Population,YLLs (Years of Life Lost),World Bank Low Income,Adverse effects of medical treatment,Number,2023,604411.2797,970826.3137,388280.5439
All Population,YLLs (Years of Life Lost),World Bank Low Income,Adverse effects of medical treatment,Percent,2023,0.002234085,0.003577833,0.001440272
All Population,YLLs (Years of Life Lost),World Bank Low Income,Animal contact,Number,2023,937516.5676,1452834.182,559801.0919
All Population,YLLs (Years of Life Lost),World Bank Low Income,Animal contact,Percent,2023,0.003465633,0.005390807,0.00206871
All Population,YLLs (Years of Life Lost),World Bank Low Income,Venomous animal contact,Number,2023,788817.6209,1226141.113,483306.0063
All Population,YLLs (Years of Life Lost),World Bank Low Income,Venomous animal contact,Percent,2023,0.002915813,0.004545488,0.001791621
All Population,YLLs (Years of Life Lost),World Bank Low Income,Non-venomous animal contact,Number,2023,148698.9466,328128.232,46631.11971
All Population,YLLs (Years of Life Lost),World Bank Low Income,Non-venomous animal contact,Percent,2023,0.00054982,0.001213269,0.000172453
All Population,YLLs (Years of Life Lost),World Bank Low Income,Foreign body,Number,2023,936460.5699,1434470.813,491154.2174
All Population,YLLs (Years of Life Lost),World Bank Low Income,Foreign body,Percent,2023,0.003461421,0.005312911,0.001818511
All Population,YLLs (Years of Life Lost),World Bank Low Income,Pulmonary aspiration and foreign body in airway,Number,2023,913468.1553,1413965.855,486507.6393
All Population,YLLs (Years of Life Lost),World Bank Low Income,Pulmonary aspiration and foreign body in airway,Percent,2023,0.003376437,0.005222713,0.001801617
All Population,YLLs (Years of Life Lost),World Bank Low Income,Foreign body in other body part,Number,2023,22992.41466,61959.9595,3038.178839
All Population,YLLs (Years of Life Lost),World Bank Low Income,Foreign body in other body part,Percent,2023,8.50E-05,0.000229118,1.13E-05
All Population,YLLs (Years of Life Lost),World Bank Low Income,Other unintentional injuries,Number,2023,804326.2494,1458526.192,400945.1742
All Population,YLLs (Years of Life Lost),World Bank Low Income,Other unintentional injuries,Percent,2023,0.002972848,0.005375674,0.001488828
All Population,YLLs (Years of Life Lost),World Bank Low Income,Self-harm and interpersonal violence,Number,2023,8992057.385,10571026.53,7661231.18
All Population,YLLs (Years of Life Lost),World Bank Low Income,Self-harm and interpersonal violence,Percent,2023,0.033237367,0.039070676,0.028350084
All Population,YLLs (Years of Life Lost),World Bank Low Income,Self-harm,Number,2023,2555247.496,3584546.704,1732131.082
All Population,YLLs (Years of Life Lost),World Bank Low Income,Self-harm,Percent,2023,0.009444891,0.013144649,0.006409994
